,파라미터,구분,제조사,대표차명,모델명,연식
1553,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B025"", ""menuModel"": ""C001"", ""menuPrye"": ""2002"", ""searchStr"": """"}",수입,벤츠,SL클래스,SL클래스,2002
1554,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B026"", ""menuModel"": ""C001"", ""menuPrye"": ""2021"", ""searchStr"": """"}",수입,벤츠,S클래스,S클래스,2021
1555,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B026"", ""menuModel"": ""C001"", ""menuPrye"": ""2020"", ""searchStr"": """"}",수입,벤츠,S클래스,S클래스,2020
1556,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B026"", ""menuModel"": ""C001"", ""menuPrye"": ""2019"", ""searchStr"": """"}",수입,벤츠,S클래스,S클래스,2019
1557,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B026"", ""menuModel"": ""C001"", ""menuPrye"": ""2018"", ""searchStr"": """"}",수입,벤츠,S클래스,S클래스,2018
1558,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B026"", ""menuModel"": ""C001"", ""menuPrye"": ""2017"", ""searchStr"": """"}",수입,벤츠,S클래스,S클래스,2017
1559,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B026"", ""menuModel"": ""C001"", ""menuPrye"": ""2016"", ""searchStr"": """"}",수입,벤츠,S클래스,S클래스,2016
1560,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B026"", ""menuModel"": ""C001"", ""menuPrye"": ""2015"", ""searchStr"": """"}",수입,벤츠,S클래스,S클래스,2015
1561,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B026"", ""menuModel"": ""C001"", ""menuPrye"": ""2014"", ""searchStr"": """"}",수입,벤츠,S클래스,S클래스,2014
1562,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B026"", ""menuModel"": ""C001"", ""menuPrye"": ""2013"", ""searchStr"": """"}",수입,벤츠,S클래스,S클래스,2013
1563,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B026"", ""menuModel"": ""C001"", ""menuPrye"": ""2012"", ""searchStr"": """"}",수입,벤츠,S클래스,S클래스,2012
1564,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B026"", ""menuModel"": ""C001"", ""menuPrye"": ""2011"", ""searchStr"": """"}",수입,벤츠,S클래스,S클래스,2011
1565,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B026"", ""menuModel"": ""C001"", ""menuPrye"": ""2010"", ""searchStr"": """"}",수입,벤츠,S클래스,S클래스,2010
1566,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B026"", ""menuModel"": ""C001"", ""menuPrye"": ""2009"", ""searchStr"": """"}",수입,벤츠,S클래스,S클래스,2009
1567,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B026"", ""menuModel"": ""C001"", ""menuPrye"": ""2008"", ""searchStr"": """"}",수입,벤츠,S클래스,S클래스,2008
1568,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B026"", ""menuModel"": ""C001"", ""menuPrye"": ""2007"", ""searchStr"": """"}",수입,벤츠,S클래스,S클래스,2007
1569,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B026"", ""menuModel"": ""C001"", ""menuPrye"": ""2006"", ""searchStr"": """"}",수입,벤츠,S클래스,S클래스,2006
1570,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B026"", ""menuModel"": ""C001"", ""menuPrye"": ""2005"", ""searchStr"": """"}",수입,벤츠,S클래스,S클래스,2005
1571,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B026"", ""menuModel"": ""C001"", ""menuPrye"": ""2004"", ""searchStr"": """"}",수입,벤츠,S클래스,S클래스,2004
1572,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B026"", ""menuModel"": ""C001"", ""menuPrye"": ""2003"", ""searchStr"": """"}",수입,벤츠,S클래스,S클래스,2003
1573,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B026"", ""menuModel"": ""C001"", ""menuPrye"": ""2002"", ""searchStr"": """"}",수입,벤츠,S클래스,S클래스,2002
1574,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B026"", ""menuModel"": ""C001"", ""menuPrye"": ""2001"", ""searchStr"": """"}",수입,벤츠,S클래스,S클래스,2001
1575,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B026"", ""menuModel"": ""C001"", ""menuPrye"": ""2000"", ""searchStr"": """"}",수입,벤츠,S클래스,S클래스,2000
1576,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B027"", ""menuModel"": ""C001"", ""menuPrye"": ""2018"", ""searchStr"": """"}",수입,벤츠,V클래스,V클래스,2018
1577,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B027"", ""menuModel"": ""C001"", ""menuPrye"": ""2017"", ""searchStr"": """"}",수입,벤츠,V클래스,V클래스,2017
1578,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B027"", ""menuModel"": ""C001"", ""menuPrye"": ""2014"", ""searchStr"": """"}",수입,벤츠,V클래스,V클래스,2014
1579,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B027"", ""menuModel"": ""C001"", ""menuPrye"": ""2013"", ""searchStr"": """"}",수입,벤츠,V클래스,V클래스,2013
1580,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B030"", ""menuModel"": ""C001"", ""menuPrye"": ""2008"", ""searchStr"": """"}",수입,벤츠,마이비,마이비,2008
1581,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B030"", ""menuModel"": ""C001"", ""menuPrye"": ""2007"", ""searchStr"": """"}",수입,벤츠,마이비,마이비,2007
1582,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B031"", ""menuModel"": ""C001"", ""menuPrye"": ""2006"", ""searchStr"": """"}",수입,벤츠,비아노,비아노,2006
1583,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B032"", ""menuModel"": ""C001"", ""menuPrye"": ""2009"", ""searchStr"": """"}",수입,벤츠,비토,비토,2009
1584,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B034"", ""menuModel"": ""C001"", ""menuPrye"": ""2020"", ""searchStr"": """"}",수입,벤츠,스프린터,스프린터,2020
1585,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B034"", ""menuModel"": ""C001"", ""menuPrye"": ""2018"", ""searchStr"": """"}",수입,벤츠,스프린터,스프린터,2018
1586,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B034"", ""menuModel"": ""C001"", ""menuPrye"": ""2017"", ""searchStr"": """"}",수입,벤츠,스프린터,스프린터,2017
1587,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B034"", ""menuModel"": ""C001"", ""menuPrye"": ""2016"", ""searchStr"": """"}",수입,벤츠,스프린터,스프린터,2016
1588,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B034"", ""menuModel"": ""C001"", ""menuPrye"": ""2015"", ""searchStr"": """"}",수입,벤츠,스프린터,스프린터,2015
1589,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B034"", ""menuModel"": ""C001"", ""menuPrye"": ""2014"", ""searchStr"": """"}",수입,벤츠,스프린터,스프린터,2014
1590,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B034"", ""menuModel"": ""C001"", ""menuPrye"": ""2013"", ""searchStr"": """"}",수입,벤츠,스프린터,스프린터,2013
1591,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A022"", ""menuReprsnt"": ""B034"", ""menuModel"": ""C001"", ""menuPrye"": ""2012"", ""searchStr"": """"}",수입,벤츠,스프린터,스프린터,2012
1592,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B001"", ""menuModel"": ""C001"", ""menuPrye"": ""2019"", ""searchStr"": """"}",수입,벤틀리,뮬산,뮬산,2019
1593,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B001"", ""menuModel"": ""C001"", ""menuPrye"": ""2018"", ""searchStr"": """"}",수입,벤틀리,뮬산,뮬산,2018
1594,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B001"", ""menuModel"": ""C001"", ""menuPrye"": ""2017"", ""searchStr"": """"}",수입,벤틀리,뮬산,뮬산,2017
1595,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B001"", ""menuModel"": ""C001"", ""menuPrye"": ""2016"", ""searchStr"": """"}",수입,벤틀리,뮬산,뮬산,2016
1596,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B001"", ""menuModel"": ""C001"", ""menuPrye"": ""2015"", ""searchStr"": """"}",수입,벤틀리,뮬산,뮬산,2015
1597,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B001"", ""menuModel"": ""C001"", ""menuPrye"": ""2014"", ""searchStr"": """"}",수입,벤틀리,뮬산,뮬산,2014
1598,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B001"", ""menuModel"": ""C001"", ""menuPrye"": ""2013"", ""searchStr"": """"}",수입,벤틀리,뮬산,뮬산,2013
1599,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B001"", ""menuModel"": ""C001"", ""menuPrye"": ""2012"", ""searchStr"": """"}",수입,벤틀리,뮬산,뮬산,2012
1600,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B001"", ""menuModel"": ""C001"", ""menuPrye"": ""2011"", ""searchStr"": """"}",수입,벤틀리,뮬산,뮬산,2011
1601,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B001"", ""menuModel"": ""C001"", ""menuPrye"": ""2010"", ""searchStr"": """"}",수입,벤틀리,뮬산,뮬산,2010
1602,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B002"", ""menuModel"": ""C001"", ""menuPrye"": ""2020"", ""searchStr"": """"}",수입,벤틀리,벤테이가,벤테이가,2020
1603,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B002"", ""menuModel"": ""C001"", ""menuPrye"": ""2019"", ""searchStr"": """"}",수입,벤틀리,벤테이가,벤테이가,2019
1604,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B002"", ""menuModel"": ""C001"", ""menuPrye"": ""2018"", ""searchStr"": """"}",수입,벤틀리,벤테이가,벤테이가,2018
1605,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B002"", ""menuModel"": ""C001"", ""menuPrye"": ""2017"", ""searchStr"": """"}",수입,벤틀리,벤테이가,벤테이가,2017
1606,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B003"", ""menuModel"": ""C001"", ""menuPrye"": ""2009"", ""searchStr"": """"}",수입,벤틀리,아르나지,아르나지,2009
1607,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B003"", ""menuModel"": ""C001"", ""menuPrye"": ""2008"", ""searchStr"": """"}",수입,벤틀리,아르나지,아르나지,2008
1608,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B003"", ""menuModel"": ""C001"", ""menuPrye"": ""2007"", ""searchStr"": """"}",수입,벤틀리,아르나지,아르나지,2007
1609,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B003"", ""menuModel"": ""C001"", ""menuPrye"": ""2006"", ""searchStr"": """"}",수입,벤틀리,아르나지,아르나지,2006
1610,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B003"", ""menuModel"": ""C001"", ""menuPrye"": ""2005"", ""searchStr"": """"}",수입,벤틀리,아르나지,아르나지,2005
1611,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B003"", ""menuModel"": ""C001"", ""menuPrye"": ""2004"", ""searchStr"": """"}",수입,벤틀리,아르나지,아르나지,2004
1612,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B003"", ""menuModel"": ""C001"", ""menuPrye"": ""2003"", ""searchStr"": """"}",수입,벤틀리,아르나지,아르나지,2003
1613,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B003"", ""menuModel"": ""C001"", ""menuPrye"": ""2002"", ""searchStr"": """"}",수입,벤틀리,아르나지,아르나지,2002
1614,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B003"", ""menuModel"": ""C001"", ""menuPrye"": ""2001"", ""searchStr"": """"}",수입,벤틀리,아르나지,아르나지,2001
1615,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B003"", ""menuModel"": ""C001"", ""menuPrye"": ""2000"", ""searchStr"": """"}",수입,벤틀리,아르나지,아르나지,2000
1616,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C002"", ""menuPrye"": ""2021"", ""searchStr"": """"}",수입,벤틀리,컨티넨탈,컨티넨탈,2021
1617,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C002"", ""menuPrye"": ""2020"", ""searchStr"": """"}",수입,벤틀리,컨티넨탈,컨티넨탈,2020
1618,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C002"", ""menuPrye"": ""2019"", ""searchStr"": """"}",수입,벤틀리,컨티넨탈,컨티넨탈,2019
1619,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C002"", ""menuPrye"": ""2018"", ""searchStr"": """"}",수입,벤틀리,컨티넨탈,컨티넨탈,2018
1620,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C002"", ""menuPrye"": ""2017"", ""searchStr"": """"}",수입,벤틀리,컨티넨탈,컨티넨탈,2017
1621,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C002"", ""menuPrye"": ""2016"", ""searchStr"": """"}",수입,벤틀리,컨티넨탈,컨티넨탈,2016
1622,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C002"", ""menuPrye"": ""2015"", ""searchStr"": """"}",수입,벤틀리,컨티넨탈,컨티넨탈,2015
1623,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C002"", ""menuPrye"": ""2014"", ""searchStr"": """"}",수입,벤틀리,컨티넨탈,컨티넨탈,2014
1624,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C002"", ""menuPrye"": ""2013"", ""searchStr"": """"}",수입,벤틀리,컨티넨탈,컨티넨탈,2013
1625,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C002"", ""menuPrye"": ""2012"", ""searchStr"": """"}",수입,벤틀리,컨티넨탈,컨티넨탈,2012
1626,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C002"", ""menuPrye"": ""2011"", ""searchStr"": """"}",수입,벤틀리,컨티넨탈,컨티넨탈,2011
1627,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C002"", ""menuPrye"": ""2010"", ""searchStr"": """"}",수입,벤틀리,컨티넨탈,컨티넨탈,2010
1628,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C002"", ""menuPrye"": ""2009"", ""searchStr"": """"}",수입,벤틀리,컨티넨탈,컨티넨탈,2009
1629,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C002"", ""menuPrye"": ""2008"", ""searchStr"": """"}",수입,벤틀리,컨티넨탈,컨티넨탈,2008
1630,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C002"", ""menuPrye"": ""2007"", ""searchStr"": """"}",수입,벤틀리,컨티넨탈,컨티넨탈,2007
1631,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C002"", ""menuPrye"": ""2006"", ""searchStr"": """"}",수입,벤틀리,컨티넨탈,컨티넨탈,2006
1632,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C002"", ""menuPrye"": ""2005"", ""searchStr"": """"}",수입,벤틀리,컨티넨탈,컨티넨탈,2005
1633,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C002"", ""menuPrye"": ""2004"", ""searchStr"": """"}",수입,벤틀리,컨티넨탈,컨티넨탈,2004
1634,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C001"", ""menuPrye"": ""2016"", ""searchStr"": """"}",수입,벤틀리,컨티넨탈,컨티넨탈GT,2016
1635,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C001"", ""menuPrye"": ""2015"", ""searchStr"": """"}",수입,벤틀리,컨티넨탈,컨티넨탈GT,2015
1636,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C001"", ""menuPrye"": ""2014"", ""searchStr"": """"}",수입,벤틀리,컨티넨탈,컨티넨탈GT,2014
1637,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C001"", ""menuPrye"": ""2013"", ""searchStr"": """"}",수입,벤틀리,컨티넨탈,컨티넨탈GT,2013
1638,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A023"", ""menuReprsnt"": ""B004"", ""menuModel"": ""C001"", ""menuPrye"": ""2012"", ""searchStr"": """"}",수입,벤틀리,컨티넨탈,컨티넨탈GT,2012
1639,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A024"", ""menuReprsnt"": ""B001"", ""menuModel"": ""C001"", ""menuPrye"": ""2013"", ""searchStr"": """"}",수입,볼보,C30,C30,2013
1640,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A024"", ""menuReprsnt"": ""B001"", ""menuModel"": ""C001"", ""menuPrye"": ""2012"", ""searchStr"": """"}",수입,볼보,C30,C30,2012
1641,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A024"", ""menuReprsnt"": ""B001"", ""menuModel"": ""C001"", ""menuPrye"": ""2011"", ""searchStr"": """"}",수입,볼보,C30,C30,2011
1642,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A024"", ""menuReprsnt"": ""B001"", ""menuModel"": ""C001"", ""menuPrye"": ""2010"", ""searchStr"": """"}",수입,볼보,C30,C30,2010
1643,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A024"", ""menuReprsnt"": ""B001"", ""menuModel"": ""C001"", ""menuPrye"": ""2009"", ""searchStr"": """"}",수입,볼보,C30,C30,2009
1644,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A024"", ""menuReprsnt"": ""B001"", ""menuModel"": ""C001"", ""menuPrye"": ""2008"", ""searchStr"": """"}",수입,볼보,C30,C30,2008
1645,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A024"", ""menuReprsnt"": ""B001"", ""menuModel"": ""C001"", ""menuPrye"": ""2007"", ""searchStr"": """"}",수입,볼보,C30,C30,2007
1646,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A024"", ""menuReprsnt"": ""B001"", ""menuModel"": ""C001"", ""menuPrye"": ""2006"", ""searchStr"": """"}",수입,볼보,C30,C30,2006
1647,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A024"", ""menuReprsnt"": ""B002"", ""menuModel"": ""C001"", ""menuPrye"": ""2013"", ""searchStr"": """"}",수입,볼보,C70,C70,2013
1648,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A024"", ""menuReprsnt"": ""B002"", ""menuModel"": ""C001"", ""menuPrye"": ""2012"", ""searchStr"": """"}",수입,볼보,C70,C70,2012
1649,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A024"", ""menuReprsnt"": ""B002"", ""menuModel"": ""C001"", ""menuPrye"": ""2011"", ""searchStr"": """"}",수입,볼보,C70,C70,2011
1650,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A024"", ""menuReprsnt"": ""B002"", ""menuModel"": ""C001"", ""menuPrye"": ""2010"", ""searchStr"": """"}",수입,볼보,C70,C70,2010
1651,"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A024"", ""menuReprsnt"": ""B002"", ""menuModel"": ""C001"", ""menuPrye"": ""2009"", ""searchStr"": """"}",수입,볼보,C70,C70,2009
